                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  575:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  576:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  577:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  578:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4208] = 140 accepted 1
  579:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  580:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  581:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  582:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  583:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4208] accepted 1
  584:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=140  BUS_LOAD  MEM[16] accepted 1
  585:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  586:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  587:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  588:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4464] = 140 accepted 1
  589:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  590:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  591:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  592:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  593:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  594:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4216  BUS_LOAD  MEM[24] accepted 1
  595:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  596:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  597:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  598:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  599:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=15  BUS_LOAD  MEM[32] accepted 1
  600:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  601:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  602:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  603:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  604:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  BUS_LOAD  MEM[32] accepted 1
  605:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  606:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  607:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  608:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  609:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[8] accepted 1
  610:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  611:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  612:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       BUS_LOAD  MEM[8] accepted 1
  613:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       BUS_LOAD  MEM[8] accepted 1
  614:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=150  BUS_LOAD  MEM[8] accepted 1
  615:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  616:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  617:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  618:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4216] = 150 accepted 1
  619:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  620:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  621:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  622:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  623:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4216] accepted 1
  624:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=150  BUS_LOAD  MEM[16] accepted 1
  625:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  626:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  627:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  628:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4472] = 150 accepted 1
  629:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     BUS_LOAD  MEM[24] accepted 1
  630:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  631:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  632:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  633:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       BUS_LOAD  MEM[24] accepted 1
  634:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4224  BUS_LOAD  MEM[24] accepted 1
  635:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  636:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  637:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  638:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       BUS_LOAD  MEM[32] accepted 1
  639:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=16  BUS_LOAD  MEM[32] accepted 1
  640:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  641:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  642:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  643:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       BUS_LOAD  MEM[32] accepted 1
  644:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=0  BUS_LOAD  MEM[32] accepted 1
  645:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[32] accepted 1
  646:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  647:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  648:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       BUS_LOAD  MEM[40] accepted 1
  649:   44:-       |  44:-       |  44:-       |  44:-       |  40:bne     BUS_LOAD  MEM[40] accepted 1
  650:   44:halt    |  44:-       |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[40] accepted 1
  651:   48:-       |  44:halt    |  44:-       |  44:-       |  44:-       BUS_LOAD  MEM[40] accepted 1
  652:   48:-       |  48:-       |  44:halt    |  44:-       |  44:-       BUS_LOAD  MEM[40] accepted 1
  653:   48:-       |  48:-       |  48:-       |  44:halt    |  44:-       BUS_LOAD  MEM[40] accepted 1
  654:   48:-       |  48:-       |  48:-       |  48:-       |  44:halt    BUS_LOAD  MEM[40] accepted 1
