                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  313:   16:-       |  16:-       |  16:-       |  12:blbs    |  12:-       BUS_LOAD  MEM[8] accepted 1
  314:   16:-       |  16:-       |  16:-       |  16:-       |  12:blbs    BUS_LOAD  MEM[8] accepted 1
  315:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  316:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  317:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  318:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4144] = 12 accepted 1
  319:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  320:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  321:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  322:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  323:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       BUS_LOAD  MEM[16] accepted 1
  324:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r3=4152  BUS_LOAD  MEM[16] accepted 1
  325:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  326:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  327:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  328:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       BUS_LOAD  MEM[24] accepted 1
  329:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r2=13  BUS_LOAD  MEM[24] accepted 1
  330:   28:cmple   |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  331:   32:-       |  28:cmple   |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  332:   32:-       |  32:-       |  28:cmple   |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  333:   32:-       |  32:-       |  32:-       |  28:cmple   |  28:-       BUS_LOAD  MEM[24] accepted 1
  334:   32:-       |  32:-       |  32:-       |  32:-       |  28:cmple   r1=1  BUS_LOAD  MEM[24] accepted 1
  335:   32:bne     |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  336:   36:-       |  32:bne     |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  337:   36:-       |  36:-       |  32:bne     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  338:   36:-       |  36:-       |  36:-       |  32:bne     |  32:-       BUS_LOAD  MEM[32] accepted 1
  339:   12:-       |  36:-       |  36:-       |  36:-       |  32:bne     BUS_LOAD  MEM[8] accepted 1
  340:   12:blbs    |  12:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  341:   16:-       |  12:blbs    |  12:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  342:   16:-       |  16:-       |  12:blbs    |  12:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  343:   16:-       |  16:-       |  16:-       |  12:blbs    |  12:-       BUS_LOAD  MEM[8] accepted 1
  344:   24:-       |  16:-       |  16:-       |  16:-       |  12:blbs    BUS_LOAD  MEM[16] accepted 1
  345:   24:addq    |  24:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  346:   28:-       |  24:addq    |  24:-       |  16:-       |  16:-       BUS_LOAD  MEM[24] accepted 1
  347:   28:-       |  28:-       |  24:addq    |  24:-       |  16:-       BUS_LOAD  MEM[24] accepted 1
  348:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       BUS_LOAD  MEM[24] accepted 1
  349:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r2=14  BUS_LOAD  MEM[24] accepted 1
  350:   28:cmple   |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  351:   32:-       |  28:cmple   |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  352:   32:-       |  32:-       |  28:cmple   |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  353:   32:-       |  32:-       |  32:-       |  28:cmple   |  28:-       BUS_LOAD  MEM[24] accepted 1
  354:   32:-       |  32:-       |  32:-       |  32:-       |  28:cmple   r1=1  BUS_LOAD  MEM[24] accepted 1
  355:   32:bne     |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  356:   36:-       |  32:bne     |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  357:   36:-       |  36:-       |  32:bne     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  358:   36:-       |  36:-       |  36:-       |  32:bne     |  32:-       BUS_LOAD  MEM[32] accepted 1
  359:   12:-       |  36:-       |  36:-       |  36:-       |  32:bne     BUS_LOAD  MEM[8] accepted 1
  360:   12:blbs    |  12:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  361:   16:-       |  12:blbs    |  12:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  362:   16:-       |  16:-       |  12:blbs    |  12:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  363:   16:-       |  16:-       |  16:-       |  12:blbs    |  12:-       BUS_LOAD  MEM[8] accepted 1
  364:   16:-       |  16:-       |  16:-       |  16:-       |  12:blbs    BUS_LOAD  MEM[8] accepted 1
  365:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[8] accepted 1
  366:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  367:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  368:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4152] = 14 accepted 1
  369:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     BUS_LOAD  MEM[16] accepted 1
  370:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  371:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  372:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       BUS_LOAD  MEM[16] accepted 1
  373:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       BUS_LOAD  MEM[16] accepted 1
  374:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r3=4160  BUS_LOAD  MEM[16] accepted 1
  375:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[16] accepted 1
  376:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  377:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       BUS_LOAD  MEM[24] accepted 1
  378:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       BUS_LOAD  MEM[24] accepted 1
  379:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r2=15  BUS_LOAD  MEM[24] accepted 1
  380:   28:cmple   |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  381:   32:-       |  28:cmple   |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  382:   32:-       |  32:-       |  28:cmple   |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  383:   32:-       |  32:-       |  32:-       |  28:cmple   |  28:-       BUS_LOAD  MEM[24] accepted 1
  384:   32:-       |  32:-       |  32:-       |  32:-       |  28:cmple   r1=1  BUS_LOAD  MEM[24] accepted 1
  385:   32:bne     |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  386:   36:-       |  32:bne     |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  387:   36:-       |  36:-       |  32:bne     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  388:   36:-       |  36:-       |  36:-       |  32:bne     |  32:-       BUS_LOAD  MEM[32] accepted 1
  389:   12:-       |  36:-       |  36:-       |  36:-       |  32:bne     BUS_LOAD  MEM[8] accepted 1
  390:   12:blbs    |  12:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  391:   16:-       |  12:blbs    |  12:-       |  36:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  392:   16:-       |  16:-       |  12:blbs    |  12:-       |  36:-       BUS_LOAD  MEM[8] accepted 1
  393:   16:-       |  16:-       |  16:-       |  12:blbs    |  12:-       BUS_LOAD  MEM[8] accepted 1
  394:   24:-       |  16:-       |  16:-       |  16:-       |  12:blbs    BUS_LOAD  MEM[16] accepted 1
  395:   24:addq    |  24:-       |  16:-       |  16:-       |  16:-       BUS_LOAD  MEM[16] accepted 1
  396:   28:-       |  24:addq    |  24:-       |  16:-       |  16:-       BUS_LOAD  MEM[24] accepted 1
  397:   28:-       |  28:-       |  24:addq    |  24:-       |  16:-       BUS_LOAD  MEM[24] accepted 1
  398:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       BUS_LOAD  MEM[24] accepted 1
  399:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r2=16  BUS_LOAD  MEM[24] accepted 1
  400:   28:cmple   |  28:-       |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  401:   32:-       |  28:cmple   |  28:-       |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  402:   32:-       |  32:-       |  28:cmple   |  28:-       |  28:-       BUS_LOAD  MEM[24] accepted 1
  403:   32:-       |  32:-       |  32:-       |  28:cmple   |  28:-       BUS_LOAD  MEM[24] accepted 1
  404:   32:-       |  32:-       |  32:-       |  32:-       |  28:cmple   r1=0  BUS_LOAD  MEM[24] accepted 1
  405:   32:bne     |  32:-       |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[24] accepted 1
  406:   36:-       |  32:bne     |  32:-       |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  407:   36:-       |  36:-       |  32:bne     |  32:-       |  32:-       BUS_LOAD  MEM[32] accepted 1
  408:   36:-       |  36:-       |  36:-       |  32:bne     |  32:-       BUS_LOAD  MEM[32] accepted 1
  409:   36:-       |  36:-       |  36:-       |  36:-       |  32:bne     BUS_LOAD  MEM[32] accepted 1
  410:   36:halt    |  36:-       |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  411:   40:-       |  36:halt    |  36:-       |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  412:   40:-       |  40:-       |  36:halt    |  36:-       |  36:-       BUS_LOAD  MEM[32] accepted 1
  413:   40:-       |  40:-       |  40:-       |  36:halt    |  36:-       BUS_LOAD  MEM[32] accepted 1
  414:   40:-       |  40:-       |  40:-       |  40:-       |  36:halt    BUS_LOAD  MEM[32] accepted 1
